subj,run,item,list,category,sentence,joke ending,nonjoke ending,displayed,response,RT,question onset,para conditions
KAN_RHnonlit_12,1,142,1,nonjoke,She's happy because she finally has a boyfriend who gets along with her,fianc_,father,She's happy because she finally has a boyfriend who gets along with her father.,1,0.770046234,240.015167,2
KAN_RHnonlit_12,1,143,1,joke,Most of the people running for office are not politicians; they're,commuters,candidates,Most of the people running for office are not politicians; they're commuters.,2,0.385088205,248.000293,3
KAN_RHnonlit_12,1,135,1,joke,"My mechanic couldn't fix my brakes, so he fixed my",horn,clutch,"My mechanic couldn't fix my brakes, so he fixed my horn.",4,0.887223959,256.0022361,4
KAN_RHnonlit_12,1,146,1,nonjoke,"Love has its benefits, and they are usually called",alimony,memories,"Love has its benefits, and they are usually called memories.",1,0.836996078,276.0071461,2
KAN_RHnonlit_12,1,3,1,joke,A thoughtful wife has pork chops ready when her husband comes home from,fishing,working,A thoughtful wife has pork chops ready when her husband comes home from fishing.,3,0.351638794,284.0089662,4
KAN_RHnonlit_12,1,47,1,joke,"Charged with statutory rape, he told the judge he didn't know she was a ",statue,teenager,"Charged with statutory rape, he told the judge he didn't know she was a statue.",2,1.289041042,294.0029991,3
KAN_RHnonlit_12,1,120,1,nonjoke,Two things are essential for success: wealth and,money,fame,Two things are essential for success: wealth and fame.,1,1.422899961,316.0000622,2
KAN_RHnonlit_12,1,25,1,joke,The only thing money can't buy is,poverty,generosity,The only thing money can't buy is poverty.,3,0.954159975,328.0029221,4
KAN_RHnonlit_12,1,38,1,nonjoke,This fall two things are turning yellow: trees and,investors,bushes,This fall two things are turning yellow: trees and bushes.,1,1.104808092,338.0137091,2
KAN_RHnonlit_12,1,93,1,joke,"He is probably the best boxer in the country, but he always loses in the ",city,competition,"He is probably the best boxer in the country, but he always loses in the city.",1,1.556829929,348.0077202,2
KAN_RHnonlit_12,1,26,1,nonjoke,"To clothe one soldier, it takes the wool from two sheep and the hides from three",taxpayers,animals,"To clothe one soldier, it takes the wool from two sheep and the hides from three animals.",1,0.987766981,360.010668,2
KAN_RHnonlit_12,1,103,1,joke,"I still miss my ex-wife, but I am improving my",aim,ego,"I still miss my ex-wife, but I am improving my aim.",2,0.970891953,370.0046632,3
KAN_RHnonlit_12,1,139,1,joke,They redecorated the bar with new,drunks,wood,They redecorated the bar with new drunks.,4,1.054646969,380.0154352,4
KAN_RHnonlit_12,1,97,1,joke,"When I found out how much my wife spent on dresses last year, I dumped her and proposed to the",dressmaker,mistress,"When I found out how much my wife spent on dresses last year, I dumped her and proposed to the dressmaker.",,,392.0015471,1
KAN_RHnonlit_12,1,43,1,joke,"I asked him if he started out as an editor, and he said that years ago he used to be a ",boy,journalist,"I asked him if he started out as an editor, and he said that years ago he used to be a boy.",3,0.836932182,400.003581,4
KAN_RHnonlit_12,1,50,1,nonjoke,The only time my father ever raised a hand to his children was in ,self- defense,discipline,The only time my father ever raised a hand to his children was in discipline.,1,0.938271046,408.0054891,2
KAN_RHnonlit_12,1,124,1,nonjoke,"I've got Parkinson's disease, and he's got", mine,gout,"I've got Parkinson's disease, and he's got gout.",2,1.121617079,424.0092881,3
KAN_RHnonlit_12,1,14,1,nonjoke,He got a medal for bravery on the beach when he rescued a girl from a ,lifeguard,shipwreck,He got a medal for bravery on the beach when he rescued a girl from a shipwreck.,,,438.0042832,1
KAN_RHnonlit_12,1,123,1,joke,Too many girls believe that the chief foundation for true love is a large,stone,fortune,Too many girls believe that the chief foundation for true love is a large stone.,,,450.0071752,1
KAN_RHnonlit_12,1,60,1,nonjoke,Another thing a small boy is constantly outgrowing is his,allowance,underwear,Another thing a small boy is constantly outgrowing is his underwear.,2,0.887308836,458.0091212,3
KAN_RHnonlit_12,1,131,1,joke,"Statistics indicate that Americans spend eighty million a year on games of chance, mostly",weddings, blackjack,"Statistics indicate that Americans spend eighty million a year on games of chance, mostly weddings.",2,1.222073078,466.0110621,3
KAN_RHnonlit_12,1,110,1,nonjoke,It's not hard to meet expenses; they're ,everywhere,affordable,It's not hard to meet expenses; they're affordable.,1,0.8538692,474.012974,2
KAN_RHnonlit_12,1,76,1,nonjoke,"Parents support clubs for teenagers, especially when they lack other forms of",punishment,diversion,"Parents support clubs for teenagers, especially when they lack other forms of diversion.",1,0.703082085,484.00703,2
KAN_RHnonlit_12,1,1,1,joke,"When I asked how long he should cook the noodles, I said at least ten",inches,seconds,"When I asked how long he should cook the noodles, I said at least ten inches.",2,0.870403767,492.0090532,3
KAN_RHnonlit_12,1,137,1,joke,A man who has lost ninety percent of his brain is called a,widower,zombie,A man who has lost ninety percent of his brain is called a widower.,2,0.820276976,504.0119181,3
KAN_RHnonlit_12,1,130,1,nonjoke,"This house comes with lots of extras, mostly",termites,upgrades,"This house comes with lots of extras, mostly upgrades.",1,0.803539991,512.0138621,2
KAN_RHnonlit_12,1,102,1,nonjoke,We live in a lovely suburb; it's just two miles beyond our,income,town,We live in a lovely suburb; it's just two miles beyond our town.,1,0.853857994,522.0078211,2
KAN_RHnonlit_12,1,152,1,nonjoke,"Many things run in families, especially",noses,strength,"Many things run in families, especially strength.",1,0.753310919,532.0018792,2
KAN_RHnonlit_12,1,92,1,nonjoke,"When I asked the bartender for something cold and full of rum, he recommended his",wife,daiquiri,"When I asked the bartender for something cold and full of rum, he recommended his daiquiri.",1,1.305676937,540.0038562,2
KAN_RHnonlit_12,1,133,1,joke,He likes to make things around the house; this week it's the,maid,shelves,He likes to make things around the house; this week it's the maid.,1,0.954156876,550.0146372,2
KAN_RHnonlit_12,1,13,1,joke,A device for finding furniture in the dark is a ,shin,candle,A device for finding furniture in the dark is a shin.,3,0.720268965,560.0086341,4
