subj,run,item,list,category,sentence,joke ending,nonjoke ending,displayed,response,RT,question onset,para conditions
KAN_RHnonlit_01,1,127,1,joke,The penalty for dishonesty is the disgrace of dying,rich,unloved,The penalty for dishonesty is the disgrace of dying rich.,1,1.499838114,284.014796,2
KAN_RHnonlit_01,1,42,1,nonjoke,The best way to keep the milk from turning sour is to keep it in the,cow,cold,The best way to keep the milk from turning sour is to keep it in the cold.,1,0.366626978,294.0138581,2
KAN_RHnonlit_01,1,90,1,nonjoke,A vacation is the shortest distance between two,paychecks,locations,A vacation is the shortest distance between two locations.,,,316.0116291,1
KAN_RHnonlit_01,1,96,1,nonjoke,"When the kid came into the store and asked for empty boxes, the owner gave him the",register,crate,"When the kid came into the store and asked for empty boxes, the owner gave him the crate.",1,0.41653204,328.010474,2
KAN_RHnonlit_01,1,156,1,nonjoke,The only ones who want me for my body are,mosquitos,losers,The only ones who want me for my body are losers.,1,1.249936819,338.0094261,2
KAN_RHnonlit_01,1,34,1,nonjoke,"He asked if I'd join him in a bowl of soup, but I told him we didn't have enough",room,change,"He asked if I'd join him in a bowl of soup, but I told him we didn't have enough change.",,,348.0085011,1
KAN_RHnonlit_01,1,1,1,joke,"When I asked how long he should cook the noodles, I said at least ten",inches,seconds,"When I asked how long he should cook the noodles, I said at least ten inches.",2,1.216528177,360.007252,3
KAN_RHnonlit_01,1,114,1,nonjoke,It's extraordinary what fine poker hand you get when you're playing,bridge,stud,It's extraordinary what fine poker hand you get when you're playing stud.,2,0.933322906,370.006242,3
KAN_RHnonlit_01,1,5,1,joke,She read so much about the bad effects of cigarettes she decided to give up the,reading,habit,She read so much about the bad effects of cigarettes she decided to give up the reading.,3,0.349903822,380.0052521,4
KAN_RHnonlit_01,1,131,1,joke,"Statistics indicate that Americans spend eighty million a year on games of chance, mostly",weddings, blackjack,"Statistics indicate that Americans spend eighty million a year on games of chance, mostly weddings.",4,0.499987125,392.004045,4
KAN_RHnonlit_01,1,113,1,joke,Some people's only culture is,bacteria,radio,Some people's only culture is bacteria.,3,0.299887896,400.0033531,4
KAN_RHnonlit_01,1,120,1,nonjoke,Two things are essential for success: wealth and,money,fame,Two things are essential for success: wealth and fame.,2,0.933260918,408.0025091,3
KAN_RHnonlit_01,1,105,1,joke,The book that tells you where you can go on vacation is called a,checkbook,guidebook,The book that tells you where you can go on vacation is called a checkbook.,3,0.583323956,424.0008531,4
KAN_RHnonlit_01,1,26,1,nonjoke,"To clothe one soldier, it takes the wool from two sheep and the hides from three",taxpayers,animals,"To clothe one soldier, it takes the wool from two sheep and the hides from three animals.",1,0.733261108,438.01612,2
KAN_RHnonlit_01,1,48,1,nonjoke,"The new tax forms are more realistic: where your wife signs, it says","""accomplice""","""partner""","The new tax forms are more realistic: where your wife signs, it says ""partner"".",2,1.283120155,450.01508,3
KAN_RHnonlit_01,1,73,1,joke,One thing that makes the world go round is,detours,greed,One thing that makes the world go round is detours.,3,0.333286047,458.014189,4
KAN_RHnonlit_01,1,150,1,nonjoke,One way to keep pornography away from teenagers is to put it in a,textbook,cabinet,One way to keep pornography away from teenagers is to put it in a cabinet.,2,0.466620922,466.0133572,3
KAN_RHnonlit_01,1,93,1,joke,"He is probably the best boxer in the country, but he always loses in the ",city,competition,"He is probably the best boxer in the country, but he always loses in the city.",3,0.783261061,474.0125771,4
KAN_RHnonlit_01,1,39,1,joke,The best way to remove coffee stains from a white blouse is with,scissors,detergent,The best way to remove coffee stains from a white blouse is with scissors.,3,0.866590023,484.011626,4
KAN_RHnonlit_01,1,141,1,joke,The only crop that is grown in America and harvested abroad is the American,tourist,tobacco,The only crop that is grown in America and harvested abroad is the American tourist.,2,1.083124876,492.0108831,3
KAN_RHnonlit_01,1,115,1,joke,"In the game of golf, nothing counts as much as your",opponent,drives,"In the game of golf, nothing counts as much as your opponent.",3,0.46665597,504.009593,4
KAN_RHnonlit_01,1,78,1,nonjoke,My brother-in-law enjoys fixing things around the house so much he spent an hour last night just fixing our,drinks,stove,My brother-in-law enjoys fixing things around the house so much he spent an hour last night just fixing our stove.,1,1.199886084,512.008848,2
KAN_RHnonlit_01,1,61,1,joke,"For great vacation, put the kids in the back seat, and take a ",cruise,freeway,"For great vacation, put the kids in the back seat, and take a cruise.",2,1.249890089,522.007802,3
KAN_RHnonlit_01,1,83,1,joke,Nothing ages a woman faster than,identification,hardship,Nothing ages a woman faster than identification.,2,1.716413975,532.006892,3
KAN_RHnonlit_01,1,82,1,nonjoke,"When it comes to keeping warm, nothing beats a thermal",brunette,parka,"When it comes to keeping warm, nothing beats a thermal parka.",1,0.383275986,540.006041,2
KAN_RHnonlit_01,1,89,1,joke,"Some babies are born to rule, while others are",male,weak,"Some babies are born to rule, while others are male.",3,0.349972963,550.005106,4
KAN_RHnonlit_01,1,123,1,joke,Too many girls believe that the chief foundation for true love is a large,stone,fortune,Too many girls believe that the chief foundation for true love is a large stone.,1,0.866518974,560.0041201,2
