subj,run,item,list,category,sentence,joke ending,nonjoke ending,displayed,response,RT,question onset,para conditions
KAN_RHnonlit_09,1,10,2,joke,Nothing in the known universe travels faster than,gossip,radiation,Nothing in the known universe travels faster than gossip.,4,0.334789038,400.0043979,4
KAN_RHnonlit_09,1,151,2,nonjoke,One good turn gets most of the,blanket,profit,One good turn gets most of the profit.,1,0.351504087,408.0064139,2
KAN_RHnonlit_09,1,45,2,nonjoke,"She is so modest, she pulls down the shade to change her", mind,jacket,"She is so modest, she pulls down the shade to change her jacket.",3,1.506585121,424.0102489,4
KAN_RHnonlit_09,1,95,2,nonjoke,He was teaching his girlfriend how to swim when the lifeguard made them move to the ,lake,shallows,He was teaching his girlfriend how to swim when the lifeguard made them move to the shallows.,1,1.339206934,438.0052531,2
KAN_RHnonlit_09,1,36,2,joke,A problem drinker is one who never,buys,quits,A problem drinker is one who never buys.,4,0.836992979,450.008146,4
KAN_RHnonlit_09,1,63,2,nonjoke,"It's hard to raise a family nowadays, especially in the ",morning,country,"It's hard to raise a family nowadays, especially in the country.",1,0.853818178,458.0100389,2
KAN_RHnonlit_09,1,46,2,joke,Arguments between couples are healthy; sometimes they even prevent,marriage,breakups,Arguments between couples are healthy; sometimes they even prevent marriage.,4,0.569214106,466.0119529,4
KAN_RHnonlit_09,1,135,2,nonjoke,"My mechanic couldn't fix my brakes, so he fixed my",horn,clutch,"My mechanic couldn't fix my brakes, so he fixed my clutch.",1,0.669639111,474.013917,2
KAN_RHnonlit_09,1,1,2,nonjoke,"When I asked how long he should cook the noodles, I said at least ten",inches,seconds,"When I asked how long he should cook the noodles, I said at least ten seconds.",1,1.322530031,484.0079169,2
KAN_RHnonlit_09,1,112,2,joke,The art museum just acquired an early Rembrandt; it's done in ,Crayola,charcoal,The art museum just acquired an early Rembrandt; it's done in Crayola.,2,1.07140398,492.0098491,3
KAN_RHnonlit_09,1,2,2,joke,"She went on a fourteen day diet, but she only lost two",weeks,ounces,"She went on a fourteen day diet, but she only lost two weeks.",4,0.686373949,504.012805,4
KAN_RHnonlit_09,1,137,2,nonjoke,A man who has lost ninety percent of his brain is called a,widower,zombie,A man who has lost ninety percent of his brain is called a zombie.,4,0.703161955,512.014698,4
KAN_RHnonlit_09,1,133,2,nonjoke,He likes to make things around the house; this week it's the,maid,shelves,He likes to make things around the house; this week it's the shelves.,1,1.138324976,522.008827,2
KAN_RHnonlit_09,1,109,2,nonjoke,Many a freshman helps the college of his choice by becoming a ,dropout,member,Many a freshman helps the college of his choice by becoming a member.,2,1.138267994,532.0028949,3
KAN_RHnonlit_09,1,31,2,nonjoke,"He told her he wasn't himself, and she said she'd noticed the",improvement,problem,"He told her he wasn't himself, and she said she'd noticed the problem.",1,1.355996132,540.0047259,2
KAN_RHnonlit_09,1,50,2,joke,The only time my father ever raised a hand to his children was in ,self- defense,discipline,The only time my father ever raised a hand to his children was in self- defense.,2,1.489778996,550.01562,3
KAN_RHnonlit_09,1,140,2,joke,You can keep your kids in hot water with ,dishes,rules,You can keep your kids in hot water with dishes.,1,1.272313118,560.0095849,2
