subj,run,item,list,category,sentence,joke ending,nonjoke ending,displayed,response,RT,question onset,para conditions
KAN_RHnonlit_08,2,82,1,nonjoke,"When it comes to keeping warm, nothing beats a thermal",brunette,parka,"When it comes to keeping warm, nothing beats a thermal parka.",1,0.619436979,120.0048349,2
KAN_RHnonlit_08,2,121,1,joke,"Diamonds are produced by great pressure, usually provided by a ",girlfriend,piston,"Diamonds are produced by great pressure, usually provided by a girlfriend.",2,0.452042103,128.0067658,3
KAN_RHnonlit_08,2,136,1,nonjoke,The only fishing through the ice that some men ever do is for the ,olive,trout,The only fishing through the ice that some men ever do is for the trout.,1,0.870389938,136.008775,2
KAN_RHnonlit_08,2,67,1,joke,The most prevalent form of legalized gambling is,elections,betting,The most prevalent form of legalized gambling is elections.,2,0.351557016,144.0105929,3
KAN_RHnonlit_08,2,99,1,joke,"He's never given a girl a present, but he did give a few a pretty good",reputation,surprise,"He's never given a girl a present, but he did give a few a pretty good reputation.",2,0.451941013,154.0046909,3
KAN_RHnonlit_08,2,5,1,joke,She read so much about the bad effects of cigarettes she decided to give up the,reading,habit,She read so much about the bad effects of cigarettes she decided to give up the reading.,2,0.401706934,168.0164568,3
KAN_RHnonlit_08,2,155,1,joke,The show had one act that was really offbeat: the,singer,clowns,The show had one act that was really offbeat: the singer.,,,176.0015929,1
KAN_RHnonlit_08,2,118,1,nonjoke,Cocktails lounges are usually half lit to match the,patrons,setting,Cocktails lounges are usually half lit to match the setting.,1,0.385034084,184.0035398,2
KAN_RHnonlit_08,2,148,1,nonjoke,The best bargain I ever got was when I went to a family garage sale and bought a ,grandma,toaster,The best bargain I ever got was when I went to a family garage sale and bought a toaster.,1,0.385149002,192.0054319,2
KAN_RHnonlit_08,2,35,1,joke,"Now that the Hollywood couple has ironed out the divorce settlement, they can finally go ahead with their",nuptials,careers,"Now that the Hollywood couple has ironed out the divorce settlement, they can finally go ahead with their nuptials.",1,0.518936872,200.0074589,2
KAN_RHnonlit_08,2,40,1,nonjoke,No patient should leave the hospital until he's strong enough to face the,cashier,outside,No patient should leave the hospital until he's strong enough to face the outside.,1,0.401778936,216.0113449,2
KAN_RHnonlit_08,2,91,1,joke,"If there's one thing that counts in business, its",bookkeepers,resources,"If there's one thing that counts in business, its bookkeepers.",2,0.435308218,224.0131798,3
KAN_RHnonlit_08,2,88,1,nonjoke,The wind was so strong it blew out three,fuses,streetlights,The wind was so strong it blew out three streetlights.,,,234.0072689,1
KAN_RHnonlit_08,2,104,1,nonjoke,Politicians who are as American as apple pie still want their,slice,rewards,Politicians who are as American as apple pie still want their rewards.,1,0.602593899,254.01209,2
KAN_RHnonlit_08,2,33,1,joke,Some people think courtship is the first in a series of steps leading to ,divorce,romance,Some people think courtship is the first in a series of steps leading to divorce.,,,264.0061538,1
KAN_RHnonlit_08,2,110,1,nonjoke,It's not hard to meet expenses; they're ,everywhere,affordable,It's not hard to meet expenses; they're affordable.,2,0.60263586,280.0100269,3
KAN_RHnonlit_08,2,97,1,joke,"When I found out how much my wife spent on dresses last year, I dumped her and proposed to the",dressmaker,mistress,"When I found out how much my wife spent on dresses last year, I dumped her and proposed to the dressmaker.",2,0.502169847,308.0167999,3
KAN_RHnonlit_08,2,135,1,joke,"My mechanic couldn't fix my brakes, so he fixed my",horn,clutch,"My mechanic couldn't fix my brakes, so he fixed my horn.",,,318.0108039,1
KAN_RHnonlit_08,2,15,1,joke,"When John bought a bulldog, it was no time at all before he had that dog eating out of his",leg,fingers,"When John bought a bulldog, it was no time at all before he had that dog eating out of his leg.",1,0.435268879,326.0126879,2
KAN_RHnonlit_08,2,60,1,nonjoke,Another thing a small boy is constantly outgrowing is his,allowance,underwear,Another thing a small boy is constantly outgrowing is his underwear.,2,1.037889004,338.015646,3
KAN_RHnonlit_08,2,123,1,joke,Too many girls believe that the chief foundation for true love is a large,stone,fortune,Too many girls believe that the chief foundation for true love is a large stone.,2,0.334733009,348.0097048,3
KAN_RHnonlit_08,2,140,1,nonjoke,You can keep your kids in hot water with ,dishes,rules,You can keep your kids in hot water with rules.,1,0.569190979,356.0115559,2
KAN_RHnonlit_08,2,27,1,joke,"Once a week they hold a bingo game, and all the proceeds go to fight",gambling,disease,"Once a week they hold a bingo game, and all the proceeds go to fight gambling.",3,0.669555902,366.0056469,4
KAN_RHnonlit_08,2,107,1,joke,The difference between a good speaker and a bad one is often a nice,nap,diction,The difference between a good speaker and a bad one is often a nice nap.,2,0.904024124,382.0094938,3
KAN_RHnonlit_08,2,16,1,nonjoke,Many a man's idea of a vacation is to rest quietly in the shade of a ,blonde,palm,Many a man's idea of a vacation is to rest quietly in the shade of a palm.,1,1.540205956,402.014298,2
KAN_RHnonlit_08,2,96,1,nonjoke,"When the kid came into the store and asked for empty boxes, the owner gave him the",register,crate,"When the kid came into the store and asked for empty boxes, the owner gave him the crate.",1,0.3348279,430.0043819,2
KAN_RHnonlit_08,2,94,1,nonjoke,"To get something done, a committee should consist of no more than three people, two of whom are",dead,workers,"To get something done, a committee should consist of no more than three people, two of whom are workers.",1,0.75330615,438.0062828,2
KAN_RHnonlit_08,2,111,1,joke,"Some husbands are good providers, but only if you count",children,salary,"Some husbands are good providers, but only if you count children.",2,0.30135417,446.0082588,3
KAN_RHnonlit_08,2,7,1,joke,A replacement player hit a home run with my,girl,ball,A replacement player hit a home run with my girl.,1,1.289026976,456.002286,2
KAN_RHnonlit_08,2,19,1,joke,"I decided to start saving for a rainy day, so I went to a savings and loan and deposited my",umbrella,pay,"I decided to start saving for a rainy day, so I went to a savings and loan and deposited my umbrella.",2,0.519021988,468.0051339,3
KAN_RHnonlit_08,2,28,1,nonjoke,Her press agent was operated on for an ingrown,beeper,eyelash,Her press agent was operated on for an ingrown eyelash.,1,0.535778999,478.015929,2
KAN_RHnonlit_08,2,10,1,nonjoke,Nothing in the known universe travels faster than,gossip,radiation,Nothing in the known universe travels faster than radiation.,1,0.636135101,492.0108938,2
KAN_RHnonlit_08,2,36,1,nonjoke,A problem drinker is one who never,buys,quits,A problem drinker is one who never quits.,2,0.368224859,500.0129039,3
KAN_RHnonlit_08,2,78,1,nonjoke,My brother-in-law enjoys fixing things around the house so much he spent an hour last night just fixing our,drinks,stove,My brother-in-law enjoys fixing things around the house so much he spent an hour last night just fixing our stove.,1,0.435256958,510.006959,2
KAN_RHnonlit_08,2,100,1,nonjoke,"I hope this train stops at Grand Central because if it doesn't, there will be a ",crash,delay,"I hope this train stops at Grand Central because if it doesn't, there will be a delay.",1,0.987649918,518.0088589,2
KAN_RHnonlit_08,2,44,1,nonjoke,The only place where you can find people who spend all their time minding their own business is the ,cemetery,bank,The only place where you can find people who spend all their time minding their own business is the bank.,2,0.786745071,526.0108018,3
KAN_RHnonlit_08,2,29,1,joke,My doctor has never violated his oath: the oath he took years ago to become a,millionaire,practitioner,My doctor has never violated his oath: the oath he took years ago to become a millionaire.,2,0.43530798,536.0047719,3
KAN_RHnonlit_08,2,56,1,nonjoke,"When you own an ice cream business, your favorite flavor is",aspirin,everything,"When you own an ice cream business, your favorite flavor is everything.",1,0.56916213,548.0077288,2
KAN_RHnonlit_08,2,156,1,nonjoke,The only ones who want me for my body are,mosquitos,losers,The only ones who want me for my body are losers.,1,0.468764067,556.0096288,2
KAN_RHnonlit_08,2,53,1,joke,"By the time Mary had her fourteenth child, she'd run out of names to call her ",husband,offspring,"By the time Mary had her fourteenth child, she'd run out of names to call her husband.",2,0.954180956,566.0036659,3
