subj,run,item,list,category,sentence,joke ending,nonjoke ending,displayed,response,RT,question onset,para conditions
KAN_RHnonlit_05,2,95,2,nonjoke,He was teaching his girlfriend how to swim when the lifeguard made them move to the ,lake,shallows,He was teaching his girlfriend how to swim when the lifeguard made them move to the shallows.,3,0.770152807,112.00403,4
KAN_RHnonlit_05,2,134,2,joke,My church welcomes all denominations but prefers,twenties,Mormons,My church welcomes all denominations but prefers twenties.,3,0.786835909,120.0060489,4
KAN_RHnonlit_05,2,98,2,joke,"Nature has three ways of thinning the herd: drought, famine, and ",primaries,hunting,"Nature has three ways of thinning the herd: drought, famine, and primaries.",2,1.188582897,128.0079849,3
KAN_RHnonlit_05,2,150,2,joke,One way to keep pornography away from teenagers is to put it in a,textbook,cabinet,One way to keep pornography away from teenagers is to put it in a textbook.,3,1.08810091,136.0100219,4
KAN_RHnonlit_05,2,80,2,joke,He says he doesn't like to drink because it makes him feel,happy,sad,He says he doesn't like to drink because it makes him feel happy.,1,1.389453888,144.0119779,2
KAN_RHnonlit_05,2,22,2,joke,Our son brought home a note from school saying they need a written excuse for his,presence,tardiness,Our son brought home a note from school saying they need a written excuse for his presence.,2,1.021145105,154.0061219,3
KAN_RHnonlit_05,2,24,2,joke,"Where I'm from, the two most common elements are hydrogen and ",stupidity,nitrogen,"Where I'm from, the two most common elements are hydrogen and stupidity.",3,1.171815157,168.0011559,4
KAN_RHnonlit_05,2,131,2,nonjoke,"Statistics indicate that Americans spend eighty million a year on games of chance, mostly",weddings, blackjack,"Statistics indicate that Americans spend eighty million a year on games of chance, mostly blackjack.",1,0.401849985,176.0031109,2
KAN_RHnonlit_05,2,110,2,joke,It's not hard to meet expenses; they're ,everywhere,affordable,It's not hard to meet expenses; they're everywhere.,3,0.435328007,184.0051119,4
KAN_RHnonlit_05,2,143,2,nonjoke,Most of the people running for office are not politicians; they're,commuters,candidates,Most of the people running for office are not politicians; they're candidates.,1,1.00440383,192.007113,2
KAN_RHnonlit_05,2,91,2,nonjoke,"If there's one thing that counts in business, its",bookkeepers,resources,"If there's one thing that counts in business, its resources.",1,1.222009897,200.009115,2
KAN_RHnonlit_05,2,28,2,joke,Her press agent was operated on for an ingrown,beeper,eyelash,Her press agent was operated on for an ingrown beeper.,1,0.602715015,216.0130558,2
KAN_RHnonlit_05,2,82,2,joke,"When it comes to keeping warm, nothing beats a thermal",brunette,parka,"When it comes to keeping warm, nothing beats a thermal brunette.",1,0.636059999,224.0150578,2
KAN_RHnonlit_05,2,42,2,joke,The best way to keep the milk from turning sour is to keep it in the,cow,cold,The best way to keep the milk from turning sour is to keep it in the cow.,2,0.451986074,234.0090909,3
KAN_RHnonlit_05,2,81,2,nonjoke,Another thing that has developed by leaps and bounds is modern,dance,science,Another thing that has developed by leaps and bounds is modern science.,1,0.669723988,254.0140159,2
KAN_RHnonlit_05,2,115,2,nonjoke,"In the game of golf, nothing counts as much as your",opponent,drives,"In the game of golf, nothing counts as much as your drives.",1,0.987787008,264.0081069,2
KAN_RHnonlit_05,2,77,2,nonjoke,He is at the age when all the numbers in his little black book belong to,doctors,friends,He is at the age when all the numbers in his little black book belong to friends.,2,0.703077793,280.01212,3
KAN_RHnonlit_05,2,127,2,nonjoke,The penalty for dishonesty is the disgrace of dying,rich,unloved,The penalty for dishonesty is the disgrace of dying unloved.,1,0.519006014,308.0022998,2
KAN_RHnonlit_05,2,146,2,joke,"Love has its benefits, and they are usually called",alimony,memories,"Love has its benefits, and they are usually called alimony.",,,318.013119,1
KAN_RHnonlit_05,2,23,2,nonjoke,The curse of heavy drinking is that afterwards you get a huge,bar tab,headache,The curse of heavy drinking is that afterwards you get a huge headache.,1,0.452090979,326.01509,2
KAN_RHnonlit_05,2,58,2,joke,The woman who has her husband eating out of her hand must save a lot of,dishwashing,heartbreak,The woman who has her husband eating out of her hand must save a lot of dishwashing.,2,0.669651031,338.0013649,3
KAN_RHnonlit_05,2,13,2,nonjoke,A device for finding furniture in the dark is a ,shin,candle,A device for finding furniture in the dark is a candle.,1,0.586005926,348.012156,2
KAN_RHnonlit_05,2,57,2,nonjoke,"Congress taxes our income, our property, and our",patience,purchases,"Congress taxes our income, our property, and our purchases.",1,0.71982193,356.0141408,2
KAN_RHnonlit_05,2,70,2,joke,The best gift for the man who has everything is,penicillin,neckties,The best gift for the man who has everything is penicillin.,,,366.0082879,1
KAN_RHnonlit_05,2,111,2,nonjoke,"Some husbands are good providers, but only if you count",children,salary,"Some husbands are good providers, but only if you count salary.",1,0.703229189,382.0121498,2
KAN_RHnonlit_05,2,113,2,nonjoke,Some people's only culture is,bacteria,radio,Some people's only culture is radio.,1,0.987748146,402.0003598,2
KAN_RHnonlit_05,2,50,2,joke,The only time my father ever raised a hand to his children was in ,self- defense,discipline,The only time my father ever raised a hand to his children was in self- defense.,2,1.99216795,430.007252,3
KAN_RHnonlit_05,2,88,2,joke,The wind was so strong it blew out three,fuses,streetlights,The wind was so strong it blew out three fuses.,1,0.468834162,438.0092518,2
KAN_RHnonlit_05,2,99,2,nonjoke,"He's never given a girl a present, but he did give a few a pretty good",reputation,surprise,"He's never given a girl a present, but he did give a few a pretty good surprise.",1,1.674108028,446.0112319,2
KAN_RHnonlit_05,2,71,2,nonjoke,Save the whales; start a,collection,coalition,Save the whales; start a coalition.,1,0.870470047,456.0053768,2
KAN_RHnonlit_05,2,63,2,nonjoke,"It's hard to raise a family nowadays, especially in the ",morning,country,"It's hard to raise a family nowadays, especially in the country.",1,0.669623137,468.0084028,2
KAN_RHnonlit_05,2,106,2,joke,"Every time I wear my spring coat in the rain, it damages the",springs,fabric,"Every time I wear my spring coat in the rain, it damages the springs.",,,478.002476,1
KAN_RHnonlit_05,2,122,2,joke,"If you're filthy rich, sending your kids to college is a wonderful", cleaner,luxury,"If you're filthy rich, sending your kids to college is a wonderful cleaner.",2,0.368296862,492.0142679,3
KAN_RHnonlit_05,2,10,2,joke,Nothing in the known universe travels faster than,gossip,radiation,Nothing in the known universe travels faster than gossip.,3,0.41855216,500.0162318,4
KAN_RHnonlit_05,2,152,2,joke,"Many things run in families, especially",noses,strength,"Many things run in families, especially noses.",3,0.368301868,510.0103309,4
KAN_RHnonlit_05,2,2,2,joke,"She went on a fourteen day diet, but she only lost two",weeks,ounces,"She went on a fourteen day diet, but she only lost two weeks.",2,0.451999903,518.0123119,3
KAN_RHnonlit_05,2,9,2,nonjoke,"I asked the woman at the party if she remembered me from last year, and she said she never forgets a ",dress,name,"I asked the woman at the party if she remembered me from last year, and she said she never forgets a name.",,,526.0142698,1
KAN_RHnonlit_05,2,14,2,joke,He got a medal for bravery on the beach when he rescued a girl from a ,lifeguard,shipwreck,He got a medal for bravery on the beach when he rescued a girl from a lifeguard.,1,1.590358019,536.008436,2
KAN_RHnonlit_05,2,149,2,nonjoke,"She asked what state he was born in, and he said in the ",nude,East,"She asked what state he was born in, and he said in the East.",1,1.439656019,548.0113509,2
KAN_RHnonlit_05,2,62,2,joke,"I can walk on water, but I stagger on ",alcohol,concrete,"I can walk on water, but I stagger on alcohol.",3,0.66968894,556.0132608,4
KAN_RHnonlit_05,2,74,2,joke,He's planning an extended vacation; he hopes to spend three weeks on his,couch,sailboat,He's planning an extended vacation; he hopes to spend three weeks on his couch.,2,0.585898161,566.0074408,3
