subj,run,item,list,category,sentence,joke ending,nonjoke ending,displayed,response,RT,question onset,para conditions
KAN_RHnonlit_09,2,49,2,nonjoke,One person who sure makes a long story short is my,editor,aunt,One person who sure makes a long story short is my aunt.,1,1.121624947,120.005528,2
KAN_RHnonlit_09,2,134,2,joke,My church welcomes all denominations but prefers,twenties,Mormons,My church welcomes all denominations but prefers twenties.,2,1.322451115,128.0074739,3
KAN_RHnonlit_09,2,61,2,nonjoke,"For great vacation, put the kids in the back seat, and take a ",cruise,freeway,"For great vacation, put the kids in the back seat, and take a freeway.",1,1.372635126,136.0093839,2
KAN_RHnonlit_09,2,124,2,joke,"I've got Parkinson's disease, and he's got", mine,gout,"I've got Parkinson's disease, and he's got mine.",1,0.468724966,144.011219,2
KAN_RHnonlit_09,2,4,2,joke,I knew a streetwalker who was so exclusive she had an unlisted telephone,booth,line,I knew a streetwalker who was so exclusive she had an unlisted telephone booth.,3,1.523375988,154.005259,4
KAN_RHnonlit_09,2,66,2,joke,One good way to invest in the country is to buy a ,senator,business,One good way to invest in the country is to buy a senator.,1,0.452645063,168.000387,2
KAN_RHnonlit_09,2,22,2,joke,Our son brought home a note from school saying they need a written excuse for his,presence,tardiness,Our son brought home a note from school saying they need a written excuse for his presence.,2,1.238695145,176.0023549,3
KAN_RHnonlit_09,2,87,2,nonjoke,"It's always nicer to give than to receive, especially when its your",opinion,parents,"It's always nicer to give than to receive, especially when its your parents.",1,0.853698015,184.00421,2
KAN_RHnonlit_09,2,141,2,nonjoke,The only crop that is grown in America and harvested abroad is the American,tourist,tobacco,The only crop that is grown in America and harvested abroad is the American tobacco.,1,1.171887875,192.006072,2
KAN_RHnonlit_09,2,54,2,joke,The tourist bureau told the visitors there was plenty of hunting in this part of the country but very little,finding,sightseeing,The tourist bureau told the visitors there was plenty of hunting in this part of the country but very little finding.,,,200.0080941,1
KAN_RHnonlit_09,2,107,2,nonjoke,The difference between a good speaker and a bad one is often a nice,nap,diction,The difference between a good speaker and a bad one is often a nice diction.,1,1.941843987,216.01195,2
KAN_RHnonlit_09,2,70,2,joke,The best gift for the man who has everything is,penicillin,neckties,The best gift for the man who has everything is penicillin.,1,0.836531878,224.014307,2
KAN_RHnonlit_09,2,53,2,nonjoke,"By the time Mary had her fourteenth child, she'd run out of names to call her ",husband,offspring,"By the time Mary had her fourteenth child, she'd run out of names to call her offspring.",2,0.351593971,234.0078659,3
KAN_RHnonlit_09,2,81,2,nonjoke,Another thing that has developed by leaps and bounds is modern,dance,science,Another thing that has developed by leaps and bounds is modern science.,1,1.088042021,254.012763,2
KAN_RHnonlit_09,2,58,2,joke,The woman who has her husband eating out of her hand must save a lot of,dishwashing,heartbreak,The woman who has her husband eating out of her hand must save a lot of dishwashing.,3,0.518860102,264.0068169,4
KAN_RHnonlit_09,2,67,2,nonjoke,The most prevalent form of legalized gambling is,elections,betting,The most prevalent form of legalized gambling is betting.,2,0.66959095,280.010597,3
KAN_RHnonlit_09,2,110,2,joke,It's not hard to meet expenses; they're ,everywhere,affordable,It's not hard to meet expenses; they're everywhere.,2,0.770099878,308.000576,3
KAN_RHnonlit_09,2,142,2,joke,She's happy because she finally has a boyfriend who gets along with her,fianc_,father,She's happy because she finally has a boyfriend who gets along with her fianc_.,,,318.0114501,1
KAN_RHnonlit_09,2,144,2,joke,The difference between a dog and fox is about five,beers,degrees,The difference between a dog and fox is about five beers.,4,0.334782839,326.0133641,4
KAN_RHnonlit_09,2,19,2,nonjoke,"I decided to start saving for a rainy day, so I went to a savings and loan and deposited my",umbrella,pay,"I decided to start saving for a rainy day, so I went to a savings and loan and deposited my pay.",1,1.523330927,338.0162671,2
KAN_RHnonlit_09,2,94,2,joke,"To get something done, a committee should consist of no more than three people, two of whom are",dead,workers,"To get something done, a committee should consist of no more than three people, two of whom are dead.",4,1.222080946,348.010273,4
KAN_RHnonlit_09,2,39,2,nonjoke,The best way to remove coffee stains from a white blouse is with,scissors,detergent,The best way to remove coffee stains from a white blouse is with detergent.,1,0.334867954,356.012171,2
KAN_RHnonlit_09,2,102,2,joke,We live in a lovely suburb; it's just two miles beyond our,income,town,We live in a lovely suburb; it's just two miles beyond our income.,2,0.887228966,366.006222,3
KAN_RHnonlit_09,2,132,2,joke,The last time a guy in a mask took all my money I was in,surgery,shock,The last time a guy in a mask took all my money I was in surgery.,3,0.769941092,382.0101759,4
KAN_RHnonlit_09,2,143,2,nonjoke,Most of the people running for office are not politicians; they're,commuters,candidates,Most of the people running for office are not politicians; they're candidates.,1,0.435166121,402.014972,2
KAN_RHnonlit_09,2,47,2,nonjoke,"Charged with statutory rape, he told the judge he didn't know she was a ",statue,teenager,"Charged with statutory rape, he told the judge he didn't know she was a teenager.",1,0.368250132,430.0050199,2
KAN_RHnonlit_09,2,25,2,nonjoke,The only thing money can't buy is,poverty,generosity,The only thing money can't buy is generosity.,,,438.006866,1
KAN_RHnonlit_09,2,108,2,joke,Everyone had so much fun diving from the tree into the swimming pool we decided to put in a little,water,platform,Everyone had so much fun diving from the tree into the swimming pool we decided to put in a little water.,3,1.908042908,446.009131,4
KAN_RHnonlit_09,2,128,2,joke,"Figures don't lie, except on the",beaches,page,"Figures don't lie, except on the beaches.",4,0.418423891,456.002908,4
KAN_RHnonlit_09,2,6,2,joke,Sunday is the day we bow our heads and,putt,rest,Sunday is the day we bow our heads and putt.,3,0.385023117,468.0057919,4
KAN_RHnonlit_09,2,117,2,nonjoke,"All roads lead to Rome, and all detours lead to",profanity,somewhere,"All roads lead to Rome, and all detours lead to somewhere.",1,0.853756905,478.016561,2
KAN_RHnonlit_09,2,33,2,nonjoke,Some people think courtship is the first in a series of steps leading to ,divorce,romance,Some people think courtship is the first in a series of steps leading to romance.,1,0.451900005,492.011584,2
KAN_RHnonlit_09,2,5,2,nonjoke,She read so much about the bad effects of cigarettes she decided to give up the,reading,habit,She read so much about the bad effects of cigarettes she decided to give up the habit.,1,0.418524027,500.0134659,2
KAN_RHnonlit_09,2,121,2,nonjoke,"Diamonds are produced by great pressure, usually provided by a ",girlfriend,piston,"Diamonds are produced by great pressure, usually provided by a piston.",1,1.556766987,510.0075691,2
KAN_RHnonlit_09,2,7,2,nonjoke,A replacement player hit a home run with my,girl,ball,A replacement player hit a home run with my ball.,1,0.970880032,518.0095189,2
KAN_RHnonlit_09,2,69,2,nonjoke,"When an irresistible force meets an immovable object, you get two very angry",women,entities,"When an irresistible force meets an immovable object, you get two very angry entities.",1,1.121740818,526.0113261,2
KAN_RHnonlit_09,2,88,2,joke,The wind was so strong it blew out three,fuses,streetlights,The wind was so strong it blew out three fuses.,2,0.451945066,536.0054309,3
KAN_RHnonlit_09,2,13,2,nonjoke,A device for finding furniture in the dark is a ,shin,candle,A device for finding furniture in the dark is a candle.,2,1.690771818,548.008321,3
KAN_RHnonlit_09,2,91,2,nonjoke,"If there's one thing that counts in business, its",bookkeepers,resources,"If there's one thing that counts in business, its resources.",1,0.368288994,556.0102429,2
KAN_RHnonlit_09,2,30,2,joke,Nothing you put in a banana split is as potentially fattening as the,spoon,syrup,Nothing you put in a banana split is as potentially fattening as the spoon.,4,0.502207994,566.004247,4
