subj,run,item,list,category,sentence,joke ending,nonjoke ending,displayed,response,RT,question onset,para conditions
KAN_RHnonlit_01,2,95,1,joke,He was teaching his girlfriend how to swim when the lifeguard made them move to the ,lake,shallows,He was teaching his girlfriend how to swim when the lifeguard made them move to the lake.,1,0.300035,200.007252,2
KAN_RHnonlit_01,2,32,1,nonjoke,"Though most people think it's Rome, the world's most beloved capital is actually",dollars,Vienna,"Though most people think it's Rome, the world's most beloved capital is actually Vienna.",1,0.383390903,216.0056391,2
KAN_RHnonlit_01,2,72,1,nonjoke,The first two hundred story building opened in Chicago; it was a ,library,hotel,The first two hundred story building opened in Chicago; it was a hotel.,1,0.899856091,224.004905,2
KAN_RHnonlit_01,2,43,1,joke,"I asked him if he started out as an editor, and he said that years ago he used to be a ",boy,journalist,"I asked him if he started out as an editor, and he said that years ago he used to be a boy.",4,1.099939108,234.0038691,4
KAN_RHnonlit_01,2,85,1,joke,"Frequent naps prevent old age, especially when taken while",driving,relaxed,"Frequent naps prevent old age, especially when taken while driving.",4,0.649943113,254.001878,4
KAN_RHnonlit_01,2,36,1,nonjoke,A problem drinker is one who never,buys,quits,A problem drinker is one who never quits.,1,0.599915028,264.0009301,2
KAN_RHnonlit_01,2,38,1,nonjoke,This fall two things are turning yellow: trees and,investors,bushes,This fall two things are turning yellow: trees and bushes.,1,0.833267212,280.016017,2
KAN_RHnonlit_01,2,13,1,joke,A device for finding furniture in the dark is a ,shin,candle,A device for finding furniture in the dark is a shin.,2,0.583298206,308.013248,3
KAN_RHnonlit_01,2,18,1,nonjoke,"When we watch a sexy movie, my wife leans over and breathes on my",glasses,collar,"When we watch a sexy movie, my wife leans over and breathes on my collar.",1,0.50000596,318.012228,2
KAN_RHnonlit_01,2,86,1,nonjoke,"I asked the florist what I should give to my girlfriend, and he suggested his",address,tulips,"I asked the florist what I should give to my girlfriend, and he suggested his tulips.",1,0.333311796,326.0114372,2
KAN_RHnonlit_01,2,7,1,joke,A replacement player hit a home run with my,girl,ball,A replacement player hit a home run with my girl.,2,0.383308172,338.010227,3
KAN_RHnonlit_01,2,56,1,nonjoke,"When you own an ice cream business, your favorite flavor is",aspirin,everything,"When you own an ice cream business, your favorite flavor is everything.",2,0.433423996,348.0092051,3
KAN_RHnonlit_01,2,138,1,nonjoke,Modern science is amazing: garbage is now being made into,movies,gasoline,Modern science is amazing: garbage is now being made into gasoline.,1,0.54997611,356.0085289,2
KAN_RHnonlit_01,2,147,1,joke,"When we got divorced, my wife and I split the house; she got the",inside,kitchen,"When we got divorced, my wife and I split the house; she got the inside.",4,0.400051117,366.007452,4
KAN_RHnonlit_01,2,108,1,nonjoke,Everyone had so much fun diving from the tree into the swimming pool we decided to put in a little,water,platform,Everyone had so much fun diving from the tree into the swimming pool we decided to put in a little platform.,1,0.383244991,382.005924,2
KAN_RHnonlit_01,2,51,1,joke,I went to a place that serves breakfast any time and ordered French toast in the,Renaissance,nighttime,I went to a place that serves breakfast any time and ordered French toast in the Renaissance.,3,0.766527891,402.0039442,4
KAN_RHnonlit_01,2,6,1,nonjoke,Sunday is the day we bow our heads and,putt,rest,Sunday is the day we bow our heads and rest.,1,0.68325901,430.001128,2
KAN_RHnonlit_01,2,54,1,nonjoke,The tourist bureau told the visitors there was plenty of hunting in this part of the country but very little,finding,sightseeing,The tourist bureau told the visitors there was plenty of hunting in this part of the country but very little sightseeing.,1,0.683214903,438.0003991,2
KAN_RHnonlit_01,2,154,1,nonjoke,"This new computer works so quickly, it comes complete with",ulcers,games,"This new computer works so quickly, it comes complete with games.",1,0.500028849,446.0161772,2
KAN_RHnonlit_01,2,20,1,nonjoke,"He told me he just bought a set of balloon tires, and I told him I didn't even know he owned a",balloon,truck,"He told me he just bought a set of balloon tires, and I told him I didn't even know he owned a truck.",2,0.849980116,456.015197,3
KAN_RHnonlit_01,2,130,1,nonjoke,"This house comes with lots of extras, mostly",termites,upgrades,"This house comes with lots of extras, mostly upgrades.",2,0.39989686,468.0140581,3
KAN_RHnonlit_01,2,31,1,joke,"He told her he wasn't himself, and she said she'd noticed the",improvement,problem,"He told her he wasn't himself, and she said she'd noticed the improvement.",3,1.316628933,478.0129941,4
KAN_RHnonlit_01,2,117,1,joke,"All roads lead to Rome, and all detours lead to",profanity,somewhere,"All roads lead to Rome, and all detours lead to profanity.",2,0.43332386,492.0115931,3
KAN_RHnonlit_01,2,41,1,joke,His doctor recommended he stay flat on his back ever since he was hit by a ,steamroller,motorist,His doctor recommended he stay flat on his back ever since he was hit by a steamroller.,1,0.399880886,500.0109131,2
KAN_RHnonlit_01,2,28,1,nonjoke,Her press agent was operated on for an ingrown,beeper,eyelash,Her press agent was operated on for an ingrown eyelash.,1,0.766633034,510.0098121,2
KAN_RHnonlit_01,2,74,1,nonjoke,He's planning an extended vacation; he hopes to spend three weeks on his,couch,sailboat,He's planning an extended vacation; he hopes to spend three weeks on his sailboat.,1,0.366657019,518.0091171,2
KAN_RHnonlit_01,2,135,1,joke,"My mechanic couldn't fix my brakes, so he fixed my",horn,clutch,"My mechanic couldn't fix my brakes, so he fixed my horn.",2,1.383217096,526.008307,3
KAN_RHnonlit_01,2,116,1,nonjoke,Autobiography is an unrivaled vehicle for telling the truth about,others,somebody,Autobiography is an unrivaled vehicle for telling the truth about somebody.,2,0.46658802,536.007272,3
KAN_RHnonlit_01,2,69,1,joke,"When an irresistible force meets an immovable object, you get two very angry",women,entities,"When an irresistible force meets an immovable object, you get two very angry women.",3,0.433397055,548.0060711,4
KAN_RHnonlit_01,2,3,1,joke,A thoughtful wife has pork chops ready when her husband comes home from,fishing,working,A thoughtful wife has pork chops ready when her husband comes home from fishing.,2,0.966562986,556.0052691,3
KAN_RHnonlit_01,2,118,1,nonjoke,Cocktails lounges are usually half lit to match the,patrons,setting,Cocktails lounges are usually half lit to match the setting.,1,0.433359861,566.0042851,2
